alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,date,tx_time,amt,sar_flag
335051,3999,3,17.0,1630983.0,3,335,7.0,87641.325,0.0
335053,255,3,12.0,13844.0,3,335,0.0,39657.0,0.0
335055,504,1,19.0,26163.0,2,335,4.0,743774.1100000001,0.0
335056,4220,1,12.0,911.0,5,335,0.0,478.0,0.0
335057,5306,1,15.0,32109.0,4,335,4.0,257648.84999999998,0.0
335059,4450,3,9.0,2243304.0,3,335,7.0,268035.0,0.0
335060,3910,1,17.0,158658.0,2,335,6.0,3246094.835,0.0
335066,1119,1,19.0,0.0,2,335,0.0,15551.0,0.0
335072,2596,1,15.0,71750.0,3,335,0.0,0.0,0.0
335079,4198,1,9.0,194.0,3,335,0.0,539.0,0.0
335083,5804,1,5.0,6988348.0,1,335,2.0,88369.79500000001,0.0
335084,1292,1,5.0,749425.0,2,335,0.0,0.0,0.0
335184,4740,1,19.0,94609.0,7,336,5.0,2745503.19,0.0
335210,2771,1,15.0,215045.0,5,336,12.0,796147.325,0.0
335219,4082,1,19.0,0.0,6,336,0.0,295.0,0.0
335220,3326,2,9.0,4710135.0,4,336,0.0,14541.0,0.0
335222,120,3,14.0,1137953.0,4,336,33.0,49333.0,0.0
335224,3964,3,15.0,111895.0,5,336,1.0,1819642.0,0.0
335227,729,3,12.0,980327.0,4,336,5.0,288469.0,0.0
335228,2290,1,12.0,237512.0,4,336,1.0,1041.0,0.0
335231,540,1,9.0,186454.0,3,336,2.0,3566.0,0.0
335232,1453,3,12.0,308773.0,4,336,6.0,251602.13799999998,0.0
335233,2004,1,11.0,87408.0,3,336,0.0,0.0,0.0
335234,5813,1,18.0,345427.0,3,336,4.0,3771654.094,0.0
335237,4302,3,12.0,5157781.0,3,336,0.0,1412.0,0.0
335238,272,1,12.0,101130.0,3,336,1.0,1087.0,0.0
335239,6192,3,19.0,283529.0,3,336,1.0,31316.0,0.0
335242,7073,3,13.0,356198.0,2,336,2.0,818.0,0.0
335244,3472,1,19.0,5691.0,2,336,0.0,9859.0,0.0
335251,3344,1,19.0,3229.0,3,336,5.0,184112.0,0.0
335253,2217,1,19.0,2708059.0,2,336,53.0,435095.0,0.0
335327,8,1,19.0,1017602.0,5,336,6.0,2807405.0,0.0
335328,1333,1,9.0,72430.0,4,336,0.0,0.0,0.0
335332,3904,1,4.0,0.0,4,336,0.0,0.0,0.0
335333,6852,1,12.0,38365.0,3,336,0.0,0.0,0.0
335338,1784,3,12.0,248151.0,5,336,1.0,473318.0,0.0
335343,3129,1,9.0,2885026.0,5,336,5.0,1709642.828,0.0
335345,824,2,9.0,138288.0,3,336,1.0,813.0,0.0
335348,1837,1,17.0,318527.0,3,336,1.0,110796.0,0.0
335351,3479,3,9.0,304837.0,3,336,2.0,3092.0,0.0
335355,7568,1,12.0,313.0,3,336,0.0,0.0,0.0
335356,650,1,19.0,0.0,2,336,0.0,0.0,0.0
335359,464,1,14.0,1021417.0,4,336,18.0,2811637.0,0.0
335361,5392,1,4.0,5100.0,3,336,0.0,481.0,0.0
335364,3811,3,12.0,3041833.0,3,336,19.0,37399378.29,0.0
335376,1366,3,18.0,2960810.0,2,336,7.0,136311.05180000002,0.0
335497,7217,1,9.0,193252.0,4,336,4.0,4273.0,0.0
335517,3903,1,13.0,138183.0,5,336,4.0,1528945.445,0.0
335518,4016,1,19.0,0.0,5,336,0.0,0.0,0.0
335533,7637,3,12.0,1047.0,4,336,7.0,366587.5,0.0
335535,4769,1,17.0,151877.0,4,336,6.0,739417.74,0.0
335538,4426,1,17.0,624.0,3,336,0.0,0.0,0.0
335540,2635,1,17.0,173447.0,5,336,0.0,0.0,0.0
335541,3338,3,15.0,1266111.0,2,336,1.0,20536.0,0.0
335542,194,1,9.0,6079330.0,4,336,3.0,1039172.83,0.0
335543,4010,1,17.0,394764.0,5,336,5.0,1552127.0,0.0
335545,1179,3,19.0,593490.0,5,336,46.0,1424353.005,0.0
335546,6175,1,9.0,1768019.0,6,336,0.0,0.0,0.0
335550,457,1,13.0,1357885.0,4,336,2.0,3930.0,0.0
335551,5553,1,17.0,1571876.0,3,336,2.0,285270.0,0.0
335554,1630,1,9.0,477.0,2,336,0.0,0.0,0.0
335555,2876,1,12.0,0.0,2,336,0.0,0.0,0.0
335556,6413,1,4.0,94658.0,2,336,2.0,51717.0,0.0
335557,1148,1,19.0,18243.0,2,336,0.0,0.0,0.0
335560,1055,3,19.0,13154.0,2,336,4.0,4148357.12,0.0
335563,1142,1,19.0,2436183.0,4,336,8.0,10823213.799999999,0.0
335565,6428,1,17.0,104336.0,3,336,0.0,0.0,0.0
335568,7685,2,17.0,82960.0,3,336,19.0,142651.633,0.0
335569,759,3,12.0,1037474.0,2,336,7.0,4441032.022,0.0
335570,2500,1,17.0,212881.0,3,336,0.0,1808.0,0.0
335572,6503,1,14.0,636.0,2,336,0.0,0.0,0.0
335573,1579,1,12.0,0.0,5,336,0.0,0.0,0.0
335575,3491,1,17.0,938482.0,3,336,13.0,81815368.2,0.0
335576,1547,1,9.0,387035.0,3,336,5.0,1937601.155,0.0
335580,1403,1,12.0,0.0,2,336,2.0,590.0,0.0
335673,2013,1,19.0,2036551.0,8,336,11.0,396428.0,0.0
335702,524,3,18.0,688157.0,3,336,308.0,1780741.0,0.0
335703,5794,2,4.0,6023.0,4,336,0.0,0.0,0.0
335705,2384,1,12.0,1212351.0,4,336,2.0,4291.0,0.0
335708,5372,3,18.0,1087867.0,4,336,2.0,20943.0,0.0
335711,5730,1,19.0,57606.0,5,336,2.0,450630.054,0.0
335712,3999,3,17.0,1630983.0,3,336,9.0,2558034.9110000003,0.0
335714,6747,1,17.0,1770472.0,4,336,9.0,65489.0,0.0
335716,255,3,12.0,13844.0,3,336,0.0,11408.0,0.0
335717,2339,1,10.0,0.0,3,336,4.0,149328.83500000002,0.0
335719,504,1,19.0,26163.0,2,336,3.0,228335.0,0.0
335720,2749,3,12.0,1842238.0,2,336,6.0,721447.4199999999,0.0
335723,3054,1,1.0,30220.0,3,336,4.0,2860030.225,0.0
335724,5997,1,2.0,435726.0,3,336,6.0,62758.955,0.0
335728,5500,1,5.0,6891.0,2,336,3.0,2333608.0,0.0
335730,3079,3,12.0,229587.0,3,336,6.0,46043.275,0.0
335739,4198,1,9.0,194.0,3,336,0.0,0.0,0.0
335741,917,1,17.0,101.0,3,336,3.0,137549.0,0.0
335744,930,3,12.0,457781.0,2,336,7.0,1293431.0,0.0
335747,5804,1,5.0,6988348.0,1,336,2.0,62215.49999999999,0.0
335748,1292,1,5.0,749425.0,2,336,1.0,50057.0,0.0
335821,4362,1,11.0,227848.0,4,336,2.0,25743.0,0.0
336645,207,1,19.0,386940.0,6,326,0.0,662.0,0.0
336648,4936,1,19.0,2613334.0,6,326,9.0,196469.0,0.0
336665,3157,1,19.0,1903931.0,6,326,6.0,215788.548,0.0
336670,5838,1,17.0,1274700.0,6,326,7.0,110488.0,0.0
336672,956,1,12.0,0.0,4,326,0.0,125556.0,0.0
336674,4372,1,9.0,0.0,4,326,0.0,0.0,0.0
336682,715,1,17.0,245610.0,3,326,0.0,0.0,0.0
336684,6663,1,5.0,333981.0,2,326,1.0,946.0,0.0
336685,2172,1,13.0,0.0,4,326,0.0,0.0,0.0
336687,824,2,9.0,138288.0,3,326,2.0,472392.945,0.0
336688,1393,1,12.0,575750.0,3,326,2.0,3671468.0,0.0
336691,5457,1,17.0,1756533.0,3,326,0.0,0.0,0.0
336696,3479,3,9.0,304837.0,3,326,5.0,29893.0,0.0
336699,4692,3,12.0,151496.0,2,326,1.0,22299.0,0.0
336700,7018,3,9.0,1060748.0,3,326,9.0,272112.758,0.0
336702,5036,3,1.0,1224002.0,2,326,6.0,164406.39999999997,0.0
336703,5702,1,5.0,0.0,2,326,0.0,0.0,0.0
336704,897,1,12.0,198057.0,2,326,0.0,0.0,0.0
336705,5572,1,17.0,423602.0,2,326,5.0,345145.97,0.0
336708,6522,1,17.0,161048.0,3,326,0.0,50.0,0.0
336711,2310,1,9.0,88084.0,3,326,1.0,6211122.0,0.0
336714,3562,1,3.0,168250.0,3,326,5.0,2031244.0,0.0
336715,3661,3,12.0,492720.0,3,326,5.0,209941.3504,0.0
336720,5782,1,12.0,11090.0,2,326,4.0,7844.0,0.0
336737,6259,1,19.0,581822.0,7,326,0.0,0.0,0.0
336757,3903,1,13.0,138183.0,5,326,4.0,2083292.8299999998,0.0
336758,3431,3,15.0,44832.0,5,326,10.0,4230093.21,0.0
336763,6230,1,17.0,34841.0,5,326,5.0,655879.165,0.0
336764,7622,2,9.0,818504.0,5,326,0.0,0.0,0.0
336769,1348,1,12.0,0.0,4,326,0.0,63466.0,0.0
336770,4063,3,12.0,592859.0,3,326,6.0,714677.95,0.0
336775,1179,3,19.0,593490.0,5,326,10.0,391821.73000000004,0.0
336777,6488,3,19.0,291175.0,4,326,3.0,55012.0,0.0
336782,6616,1,17.0,582880.0,4,326,0.0,8388.0,0.0
336784,7291,3,15.0,8447.0,3,326,0.0,90777.0,0.0
336790,1055,3,19.0,13154.0,2,326,6.0,11571054.36,0.0
336792,101,1,13.0,4011.0,4,326,0.0,0.0,0.0
336794,2143,1,19.0,304915.0,5,326,5.0,4802084.225,0.0
336795,5473,1,19.0,101.0,4,326,0.0,361039.0,0.0
336797,2516,3,9.0,1549859.0,4,326,1.0,2064.0,0.0
336799,5324,3,5.0,708690.0,2,326,17.0,6783984.95,0.0
336802,7685,2,17.0,82960.0,3,326,6.0,202428.223,0.0
336803,5489,1,5.0,715.0,3,326,0.0,51878.0,0.0
336804,759,3,12.0,1037474.0,2,326,7.0,1206619.0899999999,0.0
336805,5773,1,19.0,479626.0,3,326,6.0,10864371.555,0.0
336959,4498,3,17.0,230037.0,3,326,7.0,35974025.955,0.0
336973,1072,1,19.0,222049.0,6,326,1.0,12068.0,0.0
336978,2411,1,19.0,20414.0,5,326,0.0,0.0,0.0
336981,2771,1,15.0,215045.0,5,326,0.0,0.0,0.0
336984,3268,1,19.0,1296185.0,5,326,4.0,7607.0,0.0
336990,342,3,17.0,2815277.0,5,326,4.0,24754.0,0.0
336991,120,3,14.0,1137953.0,4,326,54.0,19280049.0,0.0
336993,5989,3,3.0,6769.0,3,326,4.0,90578.0,0.0
336999,2290,1,12.0,237512.0,4,326,1.0,41818.0,0.0
337005,1057,3,12.0,1118748.0,2,326,6.0,1689979.85,0.0
337008,4804,2,17.0,16648.0,4,326,0.0,0.0,0.0
337009,540,1,9.0,186454.0,3,326,15.0,119918.0,0.0
337010,3461,3,18.0,815303.0,3,326,16.0,968265.0,0.0
337013,7031,1,19.0,605274.0,2,326,3.0,1238044.0,0.0
337014,6192,3,19.0,283529.0,3,326,2.0,11544.0,0.0
337015,7073,3,13.0,356198.0,2,326,1.0,2484.0,0.0
337016,3685,1,13.0,55226.0,2,326,0.0,910.0,0.0
337017,2156,1,9.0,523691.0,4,326,2.0,8.0,0.0
337018,1198,3,18.0,62112.0,2,326,3.0,4821.0,0.0
337021,4474,1,5.0,2201.0,3,326,2.0,147642.0,0.0
337022,6558,1,18.0,352003.0,3,326,8.0,531647.22,0.0
337024,7148,1,19.0,0.0,2,326,7.0,63076122.705,0.0
337025,2779,1,12.0,4060.0,2,326,0.0,275028.0,0.0
337092,4040,1,13.0,2220.0,2,326,1.0,17175.0,0.0
337097,5148,3,7.0,2190540.0,6,326,9.0,194349.0,0.0
337104,6077,3,18.0,1107663.0,6,326,0.0,0.0,0.0
337114,2806,1,19.0,303.0,4,326,0.0,89994.0,0.0
337117,7127,1,12.0,0.0,3,326,0.0,0.0,0.0
337118,20,1,15.0,2016024.0,6,326,9.0,172786.7,0.0
337124,2697,1,12.0,267172.0,4,326,2.0,23250.0,0.0
337127,7526,1,13.0,33873.0,6,326,10.0,287698.0,0.0
337128,524,3,18.0,688157.0,3,326,320.0,2765656.0,0.0
337129,4779,1,17.0,13009.0,2,326,12.0,532150.245,0.0
337131,2759,1,13.0,1911086.0,3,326,7.0,10094948.655,0.0
337132,2309,1,19.0,112726.0,3,326,5.0,2446815.145,0.0
337133,5669,1,12.0,5233264.0,5,326,6.0,3137347.278,0.0
337134,5144,3,9.0,68073.0,6,326,8.0,424172.0,0.0
337136,5976,1,3.0,63208.0,3,326,1.0,30524.0,0.0
337142,3999,3,17.0,1630983.0,3,326,7.0,105429.41,0.0
337144,255,3,12.0,13844.0,3,326,0.0,19868.0,0.0
337149,2749,3,12.0,1842238.0,2,326,12.0,4412432.28,0.0
337152,2978,1,17.0,735432.0,3,326,9.0,1411853.21,0.0
337154,3054,1,1.0,30220.0,3,326,9.0,8264566.154999999,0.0
337156,5306,1,15.0,32109.0,4,326,5.0,21964.864999999998,0.0
337157,4338,1,12.0,723.0,4,326,4.0,89676.855,0.0
337160,3910,1,17.0,158658.0,2,326,7.0,1245163.5399999998,0.0
337163,6405,3,17.0,917813.0,4,326,8.0,1866712.145,0.0
337165,1714,2,16.0,94477.0,2,326,4.0,857780368.45,0.0
337166,7432,3,11.0,284935.0,2,326,1.0,526.0,0.0
337168,6016,1,13.0,199929.0,3,326,1.0,333.0,0.0
337172,6330,1,16.0,636408.0,3,326,4.0,510976.0,0.0
337174,1097,1,12.0,272412.0,3,326,0.0,3580.0,0.0
337176,5846,1,18.0,214048.0,3,326,0.0,0.0,0.0
337179,669,1,4.0,48336.0,3,326,2.0,1826.0,0.0
337180,2596,1,15.0,71750.0,3,326,0.0,59014.0,0.0
337186,1018,1,12.0,0.0,2,326,0.0,0.0,0.0
337187,4428,1,19.0,20839.0,2,326,5.0,3458189.535,0.0
337188,4596,1,18.0,156807.0,2,326,6.0,1523628.55,0.0
337220,7686,1,17.0,1962205.0,5,326,9.0,2842110.0,0.0
337302,6574,1,19.0,41203.0,2,337,0.0,64066.0,0.0
337307,223,3,17.0,207666.0,6,337,1.0,55408.0,0.0
337310,1940,1,19.0,0.0,6,337,0.0,0.0,0.0
337334,480,3,15.0,54513.0,5,337,5.0,104185003.665,0.0
337336,8,1,19.0,1017602.0,5,337,2.0,223648.0,0.0
337337,792,3,9.0,5583862.0,6,337,1.0,16665.0,0.0
337340,1856,1,3.0,2915043.0,5,337,5.0,533441.0,0.0
337341,6852,1,12.0,38365.0,3,337,0.0,0.0,0.0
337349,2449,1,12.0,0.0,3,337,0.0,0.0,0.0
337350,2668,3,12.0,3561.0,4,337,6.0,123934.0,0.0
337357,1837,1,17.0,318527.0,3,337,0.0,105507.0,0.0
337359,5206,3,9.0,258645.0,3,337,1.0,930.0,0.0
337361,3479,3,9.0,304837.0,3,337,3.0,14428.0,0.0
337365,6575,1,17.0,326074.0,4,337,4.0,4288116.35,0.0
337366,4340,1,18.0,0.0,3,337,0.0,3843.0,0.0
337367,2529,1,18.0,517523.0,3,337,5.0,1637662.44,0.0
337369,6429,3,12.0,6337865.0,3,337,3.0,7825.0,0.0
337374,3661,3,12.0,492720.0,3,337,6.0,175893.4374,0.0
337378,1366,3,18.0,2960810.0,2,337,9.0,5015532.778,0.0
337493,5393,1,2.0,104804.0,2,337,7.0,9680191.105,0.0
337500,3046,3,9.0,6943230.0,6,337,7.0,352677.0,0.0
337516,3903,1,13.0,138183.0,5,337,5.0,4353893.36,0.0
337526,7637,3,12.0,1047.0,4,337,8.0,412753.755,0.0
337527,4769,1,17.0,151877.0,4,337,6.0,6414251.345000001,0.0
337529,4063,3,12.0,592859.0,3,337,6.0,407485.875,0.0
337531,6286,1,17.0,793106.0,3,337,1.0,8505714.299999999,0.0
337532,5454,1,9.0,91954.0,5,337,2.0,1748.0,0.0
337533,194,1,9.0,6079330.0,4,337,2.0,1655302.0,0.0
337534,4010,1,17.0,394764.0,5,337,14.0,342503.0,0.0
337535,4002,1,17.0,675.0,3,337,0.0,0.0,0.0
337537,1375,3,9.0,529512.0,4,337,10.0,1075409.0,0.0
337538,6175,1,9.0,1768019.0,6,337,2.0,65190.4,0.0
337541,6488,3,19.0,291175.0,4,337,3.0,255517.0,0.0
337543,1038,3,17.0,196573.0,3,337,4.0,18063.0,0.0
337556,4740,1,19.0,94609.0,7,337,5.0,6890765.235,0.0
337557,2321,1,9.0,0.0,6,337,0.0,0.0,0.0
337563,5553,1,17.0,1571876.0,3,337,0.0,0.0,0.0
337571,1055,3,19.0,13154.0,2,337,7.0,40167606.595,0.0
337572,6428,1,17.0,104336.0,3,337,4.0,128672.0,0.0
337585,3491,1,17.0,938482.0,3,337,10.0,14705096.805000002,0.0
337586,2466,1,12.0,160565.0,3,337,5.0,57026720.989999995,0.0
337587,1547,1,9.0,387035.0,3,337,7.0,1386400.74,0.0
337588,7332,2,9.0,0.0,3,337,0.0,0.0,0.0
337701,3330,1,17.0,9841400.0,6,337,2.0,422041.47000000003,0.0
337706,5385,3,17.0,108011.0,5,337,6.0,14429.57,0.0
337707,5981,1,19.0,0.0,5,337,0.0,0.0,0.0
337708,2771,1,15.0,215045.0,5,337,4.0,1712774.745,0.0
337719,5220,1,12.0,201892.0,5,337,0.0,0.0,0.0
337724,120,3,14.0,1137953.0,4,337,38.0,43930.0,0.0
337726,2614,1,17.0,1693.0,4,337,0.0,0.0,0.0
337728,2290,1,12.0,237512.0,4,337,3.0,16238.0,0.0
337731,540,1,9.0,186454.0,3,337,0.0,0.0,0.0
337732,5724,3,19.0,2645709.0,4,337,5.0,220861.16799999998,0.0
337733,1127,1,19.0,61946.0,4,337,2.0,31703.0,0.0
337734,4301,3,12.0,1317175.0,3,337,12.0,540616.9628,0.0
337737,272,1,12.0,101130.0,3,337,0.0,1819.0,0.0
337742,7073,3,13.0,356198.0,2,337,3.0,3338.0,0.0
337743,3472,1,19.0,5691.0,2,337,0.0,9697.0,0.0
337744,78,2,18.0,1826086.0,2,337,2.0,182277.0,0.0
337748,1892,1,14.0,524.0,3,337,0.0,0.0,0.0
337749,6558,1,18.0,352003.0,3,337,5.0,3516379.89,0.0
337754,2217,1,19.0,2708059.0,2,337,54.0,308891.0,0.0
337877,6938,3,19.0,1388063.0,5,337,12.0,58614934.655,0.0
337881,2548,3,16.0,662068.0,5,337,12.0,6554804.0600000005,0.0
337882,3408,1,19.0,8848.0,4,337,0.0,117289.0,0.0
337888,6266,1,9.0,102.0,4,337,0.0,0.0,0.0
337894,711,3,17.0,524274.0,4,337,4.0,575731.0,0.0
337895,2759,1,13.0,1911086.0,3,337,4.0,2491427.605,0.0
337896,5144,3,9.0,68073.0,6,337,7.0,800016.0,0.0
337901,2667,1,12.0,748000.0,4,337,4.0,1489418.105,0.0
337906,5730,1,19.0,57606.0,5,337,0.0,0.0,0.0
337907,3999,3,17.0,1630983.0,3,337,5.0,32331.525,0.0
337908,255,3,12.0,13844.0,3,337,0.0,79272.0,0.0
337909,2339,1,10.0,0.0,3,337,7.0,299948.76,0.0
337911,504,1,19.0,26163.0,2,337,4.0,1587294.61,0.0
337915,5524,1,9.0,20997.0,4,337,3.0,48252370.050000004,0.0
337918,2978,1,17.0,735432.0,3,337,4.0,682693.13,0.0
337919,3054,1,1.0,30220.0,3,337,5.0,5014414.965,0.0
337920,5306,1,15.0,32109.0,4,337,4.0,1053162.3900000001,0.0
337921,3910,1,17.0,158658.0,2,337,6.0,10307450.89,0.0
337924,5500,1,5.0,6891.0,2,337,0.0,482.0,0.0
337925,7432,3,11.0,284935.0,2,337,4.0,15253.0,0.0
337936,4198,1,9.0,194.0,3,337,0.0,0.0,0.0
337938,6179,3,13.0,1621.0,3,337,4.0,7164707.445,0.0
337939,4428,1,19.0,20839.0,2,337,5.0,1958161.9150000003,0.0
337940,4596,1,18.0,156807.0,2,337,4.0,88094774.66999999,0.0
337943,5804,1,5.0,6988348.0,1,337,3.0,48051.354999999996,0.0
337944,1292,1,5.0,749425.0,2,337,1.0,49056.0,0.0
337985,3885,3,12.0,104367.0,4,337,6.0,1632815.0,0.0
338058,2685,1,19.0,1441.0,3,341,2.0,371429005.252,0.0
338059,3319,1,12.0,207656.0,3,341,1.0,80519.0,0.0
338060,2846,1,12.0,0.0,2,341,0.0,0.0,0.0
338063,4740,1,19.0,94609.0,7,341,5.0,12956530.485,0.0
338084,3330,1,17.0,9841400.0,6,341,2.0,1414343.775,0.0
338085,1072,1,19.0,222049.0,6,341,3.0,8297.0,0.0
338086,40,3,19.0,1269558.0,4,341,430.0,1706447.0,0.0
338090,5386,1,17.0,0.0,5,341,0.0,0.0,0.0
338095,479,1,19.0,114197.0,6,341,8.0,71489.0,0.0
338098,3514,1,13.0,183126.0,6,341,0.0,0.0,0.0
338099,6257,1,11.0,681582.0,5,341,3.0,40832.0,0.0
338100,7577,2,19.0,186673.0,5,341,0.0,578.0,0.0
338102,7317,1,12.0,17006497.0,5,341,9.0,50783.0,0.0
338103,342,3,17.0,2815277.0,5,341,8.0,174878.0,0.0
338104,4082,1,19.0,0.0,6,341,0.0,1784.0,0.0
338105,3326,2,9.0,4710135.0,4,341,1.0,24827.0,0.0
338106,1911,1,19.0,0.0,2,341,0.0,0.0,0.0
338107,120,3,14.0,1137953.0,4,341,43.0,59866.0,0.0
338108,4327,3,7.0,276146.0,5,341,7.0,4081631.0,0.0
338110,6426,1,12.0,0.0,2,341,4.0,148388.0,0.0
338115,2840,1,19.0,672790.0,3,341,8.0,95272.0,0.0
338116,2268,1,13.0,33477.0,2,341,0.0,134.0,0.0
338119,1057,3,12.0,1118748.0,2,341,5.0,215751.0,0.0
338121,6037,1,18.0,326623.0,3,341,1.0,1127.0,0.0
338122,540,1,9.0,186454.0,3,341,3.0,22079.0,0.0
338124,4195,1,19.0,27212.0,3,341,2.0,74160.0,0.0
338125,5813,1,18.0,345427.0,3,341,6.0,6136872.033999999,0.0
338126,5343,1,4.0,81668.0,3,341,5.0,634716.3999999999,0.0
338127,2103,3,17.0,188777.0,3,341,3.0,2007.0,0.0
338131,5067,1,11.0,0.0,3,341,20.0,166469.0,0.0
338132,5311,1,17.0,0.0,2,341,11.0,99015.0,0.0
338133,3472,1,12.0,5691.0,2,341,0.0,28813.0,0.0
338134,1198,3,18.0,62112.0,2,341,0.0,0.0,0.0
338136,7045,1,9.0,2277455.0,2,341,0.0,0.0,0.0
338147,7693,1,19.0,34996.0,2,341,1.0,44116.0,0.0
338148,2779,1,12.0,4060.0,2,341,0.0,125127.0,0.0
338149,2217,1,19.0,2708059.0,2,341,63.0,922888.0,0.0
338175,6067,1,17.0,141541.0,3,341,2.0,100595.0,0.0
338250,8,1,19.0,1017602.0,5,341,1.0,270726.0,0.0
338252,4965,1,19.0,42818.0,5,341,0.0,0.0,0.0
338253,792,3,9.0,5583862.0,6,341,0.0,0.0,0.0
338255,6360,3,19.0,3301826.0,4,341,2.0,1820.0,0.0
338260,1856,1,3.0,2915043.0,5,341,5.0,197167.0,0.0
338261,834,1,19.0,255.0,6,341,9.0,124084.0,0.0
338263,2087,1,12.0,219647.0,4,341,5.0,1824111.4479999999,0.0
338271,1361,1,19.0,790080.0,3,341,2.0,324503.40499999997,0.0
338274,1184,1,9.0,0.0,3,341,0.0,0.0,0.0
338278,7018,3,9.0,1060748.0,3,341,20.0,253554.75199999998,0.0
338280,2262,1,19.0,487834.0,2,341,7.0,4609089.515000001,0.0
338285,464,1,14.0,1021417.0,4,341,31.0,8970555.0,0.0
338287,748,1,17.0,1107888.0,3,341,16.0,20540.0,0.0
338291,3562,1,3.0,168250.0,3,341,5.0,1028803.0,0.0
338351,4769,1,17.0,151877.0,4,341,8.0,1281156.39,0.0
338353,4680,3,15.0,315273.0,4,341,8.0,770788.265,0.0
338357,620,1,18.0,39245.0,3,341,4.0,4788629.399999999,0.0
338358,1696,1,19.0,279431.0,5,341,0.0,193.0,0.0
338361,1179,3,19.0,593490.0,5,341,4.0,5470.0,0.0
338363,6175,1,9.0,1768019.0,6,341,0.0,426681.0,0.0
338366,5261,1,12.0,632173.0,2,341,1.0,0.0,0.0
338367,659,1,12.0,220655.0,4,341,1.0,1048161.0,0.0
338369,7505,3,9.0,1213963.0,4,341,1.0,110.0,0.0
338372,7473,1,12.0,308.0,3,341,0.0,770601.0,0.0
338373,3083,1,12.0,200.0,3,341,9.0,536223.0,0.0
338380,6413,1,4.0,94658.0,2,341,2.0,38447.0,0.0
338383,7405,1,17.0,147997.0,3,341,0.0,7691.0,0.0
338385,2143,1,19.0,304915.0,5,341,6.0,5741249.23,0.0
338386,5448,1,9.0,20489.0,2,341,5.0,935051.735,0.0
338388,4253,1,12.0,212154.0,3,341,6.0,381033.0,0.0
338389,6428,1,17.0,104336.0,3,341,2.0,58933.0,0.0
338393,5489,1,5.0,715.0,3,341,0.0,53005.0,0.0
338394,2788,3,19.0,912720.0,3,341,4.0,59340.519,0.0
338395,759,3,12.0,1037474.0,2,341,10.0,2736740.844,0.0
338397,4333,1,5.0,0.0,3,341,0.0,0.0,0.0
338469,124,1,0.0,0.0,2,341,0.0,0.0,0.0
338556,5985,1,19.0,2183335.0,7,341,6.0,1007155.0,0.0
338586,6938,3,19.0,1388063.0,5,341,17.0,49351522.190000005,0.0
338588,2548,3,16.0,662068.0,5,341,7.0,165700.0,0.0
338589,2608,1,13.0,23709.0,6,341,6.0,1736337.86,0.0
338591,212,1,9.0,85808.0,4,341,3.0,285401.37,0.0
338594,199,1,4.0,409667.0,3,341,0.0,35420.0,0.0
338600,524,3,18.0,688157.0,3,341,322.0,4184875.0,0.0
338602,2759,1,13.0,1911086.0,3,341,9.0,9546004.605,0.0
338603,2309,1,19.0,112726.0,3,341,2.0,920506.5399999999,0.0
338608,3999,3,17.0,1630983.0,3,341,6.0,63630.799999999996,0.0
338609,1094,1,9.0,0.0,2,341,23.0,2926099.0,0.0
338610,255,3,12.0,13844.0,3,341,0.0,6505.0,0.0
338613,5524,1,9.0,20997.0,4,341,4.0,23424204.18,0.0
338614,6234,2,12.0,381714.0,3,341,3.0,5475372.84,0.0
338615,2749,3,12.0,1842238.0,2,341,9.0,10768978.29,0.0
338618,5500,1,5.0,6891.0,2,341,7.0,6104719.0,0.0
338620,7432,3,11.0,284935.0,2,341,1.0,309.0,0.0
338621,4356,1,19.0,301.0,3,341,0.0,0.0,0.0
338623,6719,1,19.0,0.0,2,341,0.0,0.0,0.0
338628,4152,1,19.0,0.0,3,341,0.0,0.0,0.0
338635,4198,1,9.0,194.0,3,341,0.0,0.0,0.0
338640,5804,1,5.0,6988348.0,1,341,2.0,85958.115,0.0
338641,1292,1,5.0,749425.0,2,341,1.0,20023.0,0.0
338675,3885,3,12.0,104367.0,4,341,5.0,2414566.0,0.0
338701,4362,1,11.0,227848.0,4,341,5.0,152608.0,0.0
338813,4923,1,5.0,396748.0,6,342,0.0,525022.0,0.0
338818,1856,1,3.0,2915043.0,5,342,7.0,716705.0,0.0
338820,2087,1,12.0,219647.0,4,342,6.0,4443099.782000001,0.0
338823,880,1,2.0,525886.0,4,342,4.0,18047652.055,0.0
338826,1107,1,18.0,22203.0,3,342,0.0,0.0,0.0
338827,1078,1,17.0,301545.0,2,342,3.0,65329.0,0.0
338829,4552,3,17.0,2325271.0,6,342,1.0,142454.0,0.0
338830,4143,1,18.0,6848.0,3,342,0.0,0.0,0.0
338834,7018,3,9.0,1060748.0,3,342,18.0,401339.41599999997,0.0
338839,748,1,17.0,1107888.0,3,342,4.0,5997.0,0.0
338842,3562,1,3.0,168250.0,3,342,4.0,219946.0,0.0
338843,3661,3,12.0,492720.0,3,342,2.0,15244.0,0.0
338844,802,2,19.0,33618.0,2,342,0.0,0.0,0.0
338847,4701,1,19.0,61311.0,2,342,4.0,122814.0,0.0
338884,3271,2,19.0,93182.0,3,342,3.0,21931.0,0.0
338916,3382,1,19.0,54618.0,3,342,30.0,2220023.0,0.0
338938,2846,1,12.0,0.0,2,342,0.0,0.0,0.0
338957,3330,1,17.0,9841400.0,6,342,2.0,56733676.425,0.0
